CFT9,Zama Lake,Zama Lake,Alberta,Canada,,0201,APX16110.bgl,59.0616668,-118.8880554,
CEX5,Zama,Zama,Alberta,Canada,,0201,APX16100.bgl,59.1519446,-118.7069446,
CZML,108 Mile,108 Mile Ranch,British Columbia,Canada,,0101,APX15130.bgl,51.7366667,-121.3336109,
CYXX,Abbotsford,Abbotsford,British Columbia,Canada,,0101,APX15140.bgl,49.0252779,-122.3633333,
CYAL,Alert Bay,Alert Bay,British Columbia,Canada,,0101,APX14140.bgl,50.5822221,-126.9155556,
CAL5,Alexis Lake,Alexis Lake,British Columbia,Canada,,0101,APX15130.bgl,52.0666666,-123.2666668,
CAJ4,Anahim Lake,Anahim Lake,British Columbia,Canada,,0101,APX14130.bgl,52.4525,-125.3033334,
CYSQ,Atlin,Atlin,British Columbia,Canada,,0101,APX12100.bgl,59.5766667,-133.668889,
CAS3,Barkerville,Barkerville,British Columbia,Canada,,0101,APX15130.bgl,53.0880554,-121.5152778,
CBA8,Beaverley,Beaverley,British Columbia,Canada,,0101,APX15120.bgl,53.8555555,-122.9074998,
CAF2,Bella Bella (Campbell I),Bella Bella,British Columbia,Canada,,0101,APX13130.bgl,52.1849999,-128.1566665,
CYJQ,Bella Bella (Denny I),Bella Bella,British Columbia,Canada,,0101,APX13130.bgl,52.1397222,-128.0636112,
CYBD,Bella Coola,Bella Coola,British Columbia,Canada,,0101,APX14130.bgl,52.3875,-126.5958336,
CYCP,Blue River,Blue River,British Columbia,Canada,,0201,APX16130.bgl,52.1166666,-119.2833334,
CBW4,Bob Quinn Lake,Bob Quinn Lake,British Columbia,Canada,,0101,APX13110.bgl,56.9622177,-130.2471685,
CZBB,Boundary Bay,Boundary Bay,British Columbia,Canada,,0101,APX15140.bgl,49.0741669,-123.0122222,
CAB5,Bronson Creek,Bronson Creek,British Columbia,Canada,,0101,APX13110.bgl,56.6811111,-131.0869445,
CYPZ,Burns Lake,Burns Lake,British Columbia,Canada,,0101,APX14120.bgl,54.3763888,-125.9513891,
CAZ5,Cache Creek,Cache Creek,British Columbia,Canada,,0101,APX15130.bgl,50.7833335,-121.3166669,
CYBL,Campbell River,Campbell River,British Columbia,Canada,,0101,APX14140.bgl,49.9508335,-125.2708335,
CYCG,Castlegar,Castlegar,British Columbia,Canada,,0201,APX16140.bgl,49.2963889,-117.6324999,
CYCQ,Chetwynd,Chetwynd,British Columbia,Canada,,0101,APX15120.bgl,55.6872223,-121.6266668,
CAG3,Chilko Lake (Tsylos Park Lodge,Chilko Lake,British Columbia,Canada,,0101,APX14130.bgl,51.626111,-124.1419445,
CYCW,Chilliwack,Chilliwack,British Columbia,Canada,,0101,APX15140.bgl,49.1527777,-121.9388889,
CYQQ,Comox,Comox,British Columbia,Canada,,0101,APX14140.bgl,49.7108334,-124.8866665,
CCI9,Hansen Airfield,Cortes Island,British Columbia,Canada,,0101,APX14140.bgl,50.0202779,-124.9844442,
CAH3,Courtenay,Courtenay,British Columbia,Canada,,0101,APX14140.bgl,49.6794445,-124.9816668,
CCS6,Courtenay (Smit Field),Courtenay,British Columbia,Canada,,0101,APX14140.bgl,49.6824999,-125.1008333,
CYXC,Cranbrook,Cranbrook,British Columbia,Canada,,0201,APX17140.bgl,49.6108333,-115.7822223,
CAR2,Crawford Bay,Crawford Bay,British Columbia,Canada,,0201,APX16140.bgl,49.6666668,-116.8166667,
CAJ3,Creston,Creston,British Columbia,Canada,,0201,APX16140.bgl,49.0369445,-116.4983332,
CYDQ,Dawson Creek,Dawson Creek,British Columbia,Canada,,0101,APX15120.bgl,55.7423333,-120.183,
CYDL,Dease Lake,Dease Lake,British Columbia,Canada,,0101,APX13110.bgl,58.4222222,-130.0322221,
CAK3,Delta Heritage Air Park,Delta Air Park,British Columbia,Canada,,0101,APX15140.bgl,49.0848089,-122.9351181,
CAL3,Douglas Lake,Douglas Lake,British Columbia,Canada,,0101,APX15140.bgl,50.1666668,-120.1833335,
CAM3,Duncan,Duncan,British Columbia,Canada,,0101,APX15140.bgl,48.7583334,-123.7166664,
CML2,Raven Field,Duncan,British Columbia,Canada,,0101,APX15140.bgl,48.8119444,-123.6505553,
CBJ4,Echo Valley,Echo Valley,British Columbia,Canada,,0101,APX15130.bgl,51.237127,-121.9827046,
CBU2,Iskut Village,Eddontenajon,British Columbia,Canada,,0101,APX13110.bgl,57.8472223,-129.9827778,
CBE2,Elko,Elko,British Columbia,Canada,,0201,APX17140.bgl,49.2833332,-115.1500002,
CYCZ,Fairmont Hot Springs,Fairmont Hot Springs,British Columbia,Canada,,0201,APX17140.bgl,50.3302779,-115.8733334,
CBF2,Finbow,Finbow,British Columbia,Canada,,0101,APX14110.bgl,57.2713889,-125.4450001,
CBW3,Fort Graham,Fort Graham,British Columbia,Canada,,0101,APX14110.bgl,56.5216669,-124.4683336,
CBQ2,Fort Langley,Fort Langley,British Columbia,Canada,,0101,APX15140.bgl,49.1666669,-122.5500003,
CBL3,Gordon Field,Fort Nelson,British Columbia,Canada,,0101,APX15110.bgl,58.8166668,-122.7833332,
CBX2,Mobil Sierra,Fort Nelson,British Columbia,Canada,,0101,APX15110.bgl,58.8347221,-121.3927777,
CBZ3,Charlie Lake,Fort St. John,British Columbia,Canada,,0101,APX15110.bgl,56.3094297,-121.0049705,
CBZ9,Fraser Lake,Fraser Lake,British Columbia,Canada,,0101,APX14120.bgl,54.0133334,-124.7683333,
CYYE,Ft Nelson,Ft Nelson,British Columbia,Canada,,0101,APX15110.bgl,58.8363888,-122.5969443,
CYJM,Perison,Ft St James,British Columbia,Canada,,0101,APX14120.bgl,54.3980557,-124.2647222,
CYXJ,Ft St John,Ft St John,British Columbia,Canada,,0101,APX15120.bgl,56.2380555,-120.7402776,
CAJ9,Ft Ware,Ft Ware,British Columbia,Canada,,0101,APX14110.bgl,57.4261111,-125.6461112,
CAY2,Gang Ranch,Gang Ranch,British Columbia,Canada,,0101,APX15130.bgl,51.5516667,-122.3269442,
CYGE,Golden,Golden,British Columbia,Canada,,0201,APX16130.bgl,51.3,-116.9833334,
CZGF,Grand Forks,Grand Forks,British Columbia,Canada,,0201,APX16140.bgl,49.0155556,-118.4305555,
CBG2,Green Lake,Green Lake,British Columbia,Canada,,0101,APX15130.bgl,51.4294444,-121.2097223,
CBH2,Helmet,Helmet Gas Plant,British Columbia,Canada,,0101,APX15100.bgl,59.4258334,-120.7974999,
CYHE,Hope,Hope,British Columbia,Canada,,0101,APX15140.bgl,49.3669491,-121.4740071,
CAM5,Houston,Houston,British Columbia,Canada,,0101,APX14120.bgl,54.4333335,-126.7833334,
CYNH,Hudson's Hope,Hudson's Hope,British Columbia,Canada,,0101,APX15120.bgl,56.0355557,-121.9758332,
CAP6,Ingenika,Ingenika,British Columbia,Canada,,0101,APX14110.bgl,56.7905556,-124.8966667,
CAA8,Invermere,Invermere,British Columbia,Canada,,0201,APX17140.bgl,50.5166666,-116.0011111,
CYKA,Kamloops,Kamloops,British Columbia,Canada,,0101,APX15130.bgl,50.7022221,-120.4419445,
CBR2,Kaslo,Kaslo,British Columbia,Canada,,0201,APX16140.bgl,49.9036112,-116.9352776,
CYLW,Kelowna,Kelowna,British Columbia,Canada,,0201,APX16140.bgl,49.9561111,-119.3777776,
CBW2,Kitimat,Kitimat,British Columbia,Canada,,0101,APX13120.bgl,54.1666666,-128.5833335,
CBX3,Chilanko Lodge,Kleena Kleene,British Columbia,Canada,,0101,APX14130.bgl,51.9514073,-124.8815288,
CYNJ,Langley,Langley,British Columbia,Canada,,0101,APX15140.bgl,49.1008334,-122.6308331,
CAH5,Leo Creek,Leo Creek,British Columbia,Canada,,0101,APX14120.bgl,55.1166668,-125.6166668,
CAX5,Likely,Likely,British Columbia,Canada,,0101,APX15130.bgl,52.6166666,-121.4999999,
CAR3,Lillooet,Lillooet,British Columbia,Canada,,0101,APX15130.bgl,50.67504,-121.8889904,
CYLY,Lytton,Lytton,British Columbia,Canada,,0101,APX15140.bgl,50.25,-121.5666667,
CBF9,Mabel Lake,Mabel Lake,British Columbia,Canada,,0201,APX16140.bgl,50.608889,-118.7311113,
CYZY,Mackenzie,Mackenzie,British Columbia,Canada,,0101,APX15120.bgl,55.3044445,-123.132222,
CZMT,Masset,Masset,British Columbia,Canada,,0101,APX12120.bgl,54.0275002,-132.1252777,
CAV4,McBride,McBride,British Columbia,Canada,,0101,APX15130.bgl,53.3150002,-120.1705554,
CAD5,Merritt,Merritt,British Columbia,Canada,,0101,APX15140.bgl,50.1236113,-120.7438888,
CBM6,Midway,Midway,British Columbia,Canada,,0201,APX16140.bgl,49.01,-118.789722,
BD7,Muddy Lake,Muddy Lake,British Columbia,Canada,,0101,APX12110.bgl,58.1966668,-132.3200002,
CBS4,Mule Creek,Mule Creek,British Columbia,Canada,,0101,APX11100.bgl,59.7833333,-136.5833335,
CAQ5,Nakusp,Nakusp,British Columbia,Canada,,0201,APX16140.bgl,50.266389,-117.8127779,
CYCD,Nanaimo,Nanaimo,British Columbia,Canada,,0101,APX14140.bgl,49.0522224,-123.8702779,
CZNL,Nelson,Nelson,British Columbia,Canada,,0201,APX16140.bgl,49.4941666,-117.3005556,
CAU3,Oliver,Oliver,British Columbia,Canada,,0201,APX16140.bgl,49.1733335,-119.5511113,
CAV3,One Hundred Mile House,One Hundred Mile House,British Columbia,Canada,,0101,APX15130.bgl,51.6425,-121.3069443,
CBB9,Osoyoos,Osoyoos,British Columbia,Canada,,0201,APX16140.bgl,49.0372221,-119.488889,
CBA9,Ospika,Ospika,British Columbia,Canada,,0101,APX14110.bgl,56.2750002,-124.0516667,
CYPS,Pemberton,Pemberton,British Columbia,Canada,,0101,APX15140.bgl,50.3024999,-122.7377777,
CYYF,Penticton,Penticton,British Columbia,Canada,,0201,APX16140.bgl,49.4630557,-119.6022221,
CBV6,Petitot,Petitot,British Columbia,Canada,,0101,APX15100.bgl,59.7500001,-121.8333332,
CYPK,Pitt Meadows,Pitt Meadows,British Columbia,Canada,,0101,APX15140.bgl,49.216111,-122.7099998,
CBS8,Alberni Valley Regional,Port Alberni,British Columbia,Canada,,0101,APX14140.bgl,49.3219446,-124.9311112,
CYPB,MacMillan Bloedel,Port Alberni,British Columbia,Canada,,0101,APX14140.bgl,49.2583334,-124.83,
CYZT,Port Hardy,Port Hardy,British Columbia,Canada,,0101,APX14130.bgl,50.6805556,-127.3666665,
CAT5,Port McNeill,Port McNeill,British Columbia,Canada,,0101,APX14140.bgl,50.5711111,-127.024722,
CYPW,Powell River,Powell River,British Columbia,Canada,,0101,APX14140.bgl,49.8341668,-124.5000002,
CBW8,North Cariboo Air Park,Prince George,British Columbia,Canada,,0101,APX15120.bgl,54.0080555,-123.0230556,
CYXS,Prince George,Prince George,British Columbia,Canada,,0101,APX15120.bgl,53.8894445,-122.6788889,
CYPR,Prince Rupert,Prince Rupert,British Columbia,Canada,,0101,APX13120.bgl,54.286111,-130.4447222,
CYDC,Princeton,Princeton,British Columbia,Canada,,0101,APX15140.bgl,49.4680556,-120.5113891,
CYPU,Puntzi Mountain,Puntzi Mountain,British Columbia,Canada,,0101,APX14130.bgl,52.1127778,-124.1447224,
CAT4,Qualicum Beach,Qualicum Beach,British Columbia,Canada,,0101,APX14140.bgl,49.3372222,-124.3938889,
CBK6,Quesnel Lake,Quesnel Lake,British Columbia,Canada,,0101,APX15130.bgl,52.5145914,-121.0658124,
CYQZ,Quesnel,Quesnel,British Columbia,Canada,,0101,APX15130.bgl,53.0261112,-122.5102776,
CBT6,Quilchena,Quilchena,British Columbia,Canada,,0101,APX15140.bgl,50.1666668,-120.5,
CBL6,Radium Hot Springs,Radium Hot Springs,British Columbia,Canada,,0201,APX17130.bgl,50.6333333,-116.1000001,
CYRV,Revelstoke,Revelstoke,British Columbia,Canada,,0201,APX16130.bgl,50.9666668,-118.1833331,
BF3,Riske Creek,Riske Creek,British Columbia,Canada,,0101,APX15130.bgl,51.9666668,-122.5166667,
BG6,Salmo,Salmo,British Columbia,Canada,,0201,APX16140.bgl,49.1666669,-117.2666667,
CZAM,Salmon Arm,Salmon Arm,British Columbia,Canada,,0201,APX16130.bgl,50.6827778,-119.2324997,
CYZP,Sandspit,Sandspit,British Columbia,Canada,,0101,APX12130.bgl,53.2541667,-131.8138888,
CBA7,Scar Creek,Scar Creek,British Columbia,Canada,,0101,APX14130.bgl,51.1833333,-125.0333333,
CAW3,Scum Lake,Scum Lake,British Columbia,Canada,,0101,APX15130.bgl,51.8,-123.5833333,
CAP3,Sechelt-Gibsons,Sechelt-Gibsons,British Columbia,Canada,,0101,APX15140.bgl,49.4605555,-123.718611,
CYYD,Smithers,Smithers,British Columbia,Canada,,0101,APX14120.bgl,54.8247224,-127.1827778,
CYSW,Sparwood/Elk Valley,Sparwood,British Columbia,Canada,,0201,APX17140.bgl,49.8333333,-114.8833336,
CAQ4,Springhouse Airpark,Springhouse,British Columbia,Canada,,0101,APX15130.bgl,51.9555557,-122.1394444,
CYSE,Squamish,Squamish,British Columbia,Canada,,0101,APX15140.bgl,49.7816669,-123.1619444,
CZST,Stewart,Stewart,British Columbia,Canada,,0101,APX13120.bgl,55.9333334,-129.9833335,
CSK8,Surrey - King George Airpark,Surrey,British Columbia,Canada,,0101,APX15140.bgl,49.0949775,-122.8194791,
CBT8,Swannell,Swannell,British Columbia,Canada,,0101,APX14110.bgl,56.7250001,-125.1149999,
CBD5,Takla Narrows,Takla Narrows,British Columbia,Canada,,0101,APX14120.bgl,55.1650002,-125.7047224,
CBM5,Telegraph Creek,Telegraph Creek,British Columbia,Canada,,0101,APX13110.bgl,57.9166667,-131.1166665,
CYXT,Terrace,Terrace,British Columbia,Canada,,0101,APX13120.bgl,54.466389,-128.5775001,
CYGB,Gillies Bay,Texada,British Columbia,Canada,,0101,APX14140.bgl,49.6938889,-124.5177779,
CBB7,Tipella,Tipella,British Columbia,Canada,,0101,APX15140.bgl,49.7430555,-122.1630554,
CBK7,Mile 422 (Alaska Highway),Toad River,British Columbia,Canada,,0101,APX14110.bgl,58.8494444,-125.2400002,
CYAZ,Tofino,Tofino,British Columbia,Canada,,0101,APX14140.bgl,49.0822222,-125.7725,
CAD4,Trail,Trail,British Columbia,Canada,,0201,APX16140.bgl,49.0555557,-117.6091665,
CAE4,Tsacha Lake,Tsacha Lake,British Columbia,Canada,,0101,APX14130.bgl,53.0166668,-124.8333335,
CBN9,Tsay Keh,Tsay Keh,British Columbia,Canada,,0101,APX14110.bgl,56.9061112,-124.965,
CBT3,Pan Phillips,Tsetzi Lake,British Columbia,Canada,,0101,APX14130.bgl,52.9719446,-125.0266667,
CAF4,Tsuniah Lake Lodge,Tsuniah Lake,British Columbia,Canada,,0101,APX14130.bgl,51.5333334,-124.1666669,
CBX7,Tumbler Ridge,Tumbler Ridge,British Columbia,Canada,,0101,APX15120.bgl,55.0249999,-120.9347221,
CAG4,Twin Lakes,Twin Lakes,British Columbia,Canada,,0101,APX14130.bgl,51.5666666,-123.8166668,
CAH4,Valemount,Valemount,British Columbia,Canada,,0201,APX16130.bgl,52.8533333,-119.3344447,
CYVR,Vancouver Intl,Vancouver,British Columbia,Canada,,0101,APX15140.bgl,49.1947224,-123.1838889,
CAU4,Vanderhoof,Vanderhoof,British Columbia,Canada,,0101,APX14120.bgl,54.046111,-124.0125002,
CYVK,Vernon,Vernon,British Columbia,Canada,,0201,APX16140.bgl,50.2480558,-119.3305555,
CYYJ,Victoria Intl,Victoria,British Columbia,Canada,,0101,APX15140.bgl,48.6469446,-123.4258331,
CYWL,Williams Lake,Williams Lake,British Columbia,Canada,,0101,APX15130.bgl,52.1830557,-122.0541666,
CBQ8,Woodcock,Woodcock,British Columbia,Canada,,0101,APX13120.bgl,55.0666667,-128.2333334,
CAK4,Woss,Woss,British Columbia,Canada,,0101,APX14140.bgl,50.2166669,-126.6166668,
BL8,Yoyo,Yoyo,British Columbia,Canada,,0101,APX15110.bgl,58.9249999,-121.4783335,
CJL6,Altona,Altona,Manitoba,Canada,,0201,APX21140.bgl,49.0999999,-97.5333332,
CJU6,Arborg,Arborg,Manitoba,Canada,,0201,APX22130.bgl,50.9127779,-97.3044446,
CJE7,Ashern,Ashern,Manitoba,Canada,,0201,APX21130.bgl,51.1586111,-98.3319443,
CJG7,Austin,Austin,Manitoba,Canada,,0201,APX21140.bgl,49.9269444,-98.9238887,
CYBV,Berens River,Berens River,Manitoba,Canada,,0201,APX22130.bgl,52.3588889,-97.0183334,
CJM7,Bethany,Bethany,Manitoba,Canada,,0201,APX21140.bgl,50.3500002,-99.7500001,
CJQ9,Big Sand Lake,Big Sand Lake,Manitoba,Canada,,0201,APX21110.bgl,57.6199999,-99.8752776,
CJP7,Lac Du Bonnet,Bird River,Manitoba,Canada,,0201,APX22140.bgl,50.3966666,-95.7350001,
CZTA,Bloodvein River,Bloodvein River,Manitoba,Canada,,0201,APX22130.bgl,51.7833334,-96.6999999,
CJA4,Boissevain,Boissevain,Manitoba,Canada,,0201,APX21140.bgl,49.2500001,-100.0666666,
CYBR,Brandon Muni,Brandon,Manitoba,Canada,,0201,APX21140.bgl,49.9101668,-99.9519999,
CYBT,Brochet,Brochet,Manitoba,Canada,,0201,APX20110.bgl,57.8894446,-101.6791669,
CJB2,Friendship Field,Carman,Manitoba,Canada,,0201,APX21140.bgl,49.4913888,-98.0186109,
CYYQ,Churchill,Churchill,Manitoba,Canada,,0201,APX22110.bgl,58.7372221,-94.057222,
CYCR,Sinclair Meml,Cross Lake,Manitoba,Canada,,0201,APX21120.bgl,54.6116668,-97.758889,
CKZ6,Louise Mun,Crystal City-Pilot Mound,Manitoba,Canada,,0201,APX21140.bgl,49.1472222,-98.8808334,
CYDN,Barker,Dauphin,Manitoba,Canada,,0201,APX21130.bgl,51.1008333,-100.0525001,
CJJ4,Deloraine,Deloraine,Manitoba,Canada,,0201,APX21140.bgl,49.1508335,-100.4986109,
CKM6,Easterville,Easterville,Manitoba,Canada,,0201,APX21130.bgl,53.1166666,-99.8,
CKZ3,Elk Island,Elk Island,Manitoba,Canada,,0201,APX22120.bgl,54.6713889,-94.1452776,
CKQ6,Erickson Mun,Erickson,Manitoba,Canada,,0201,APX21140.bgl,50.4994445,-99.8977777,
CKX4,Fisher Branch,Fisher Branch,Manitoba,Canada,,0201,APX22130.bgl,51.0833335,-97.4833332,
CYFO,Flin Flon,Flin Flon,Manitoba,Canada,,0201,APX20120.bgl,54.6780555,-101.6816667,
CJH2,Gilbert Plains,Gilbert Plains,Manitoba,Canada,,0201,APX21130.bgl,51.1333333,-100.4999998,
CYGX,Gillam,Gillam,Manitoba,Canada,,0201,APX22110.bgl,56.3574999,-94.7105554,
CYGM,Gimli Industrial Park,Gimli,Manitoba,Canada,,0201,APX22130.bgl,50.6280557,-97.0422225,
CJR5,Gladstone,Gladstone,Manitoba,Canada,,0201,APX21140.bgl,50.1636111,-98.9425001,
CJJ2,Glenboro,Glenboro,Manitoba,Canada,,0201,APX21140.bgl,49.5500001,-99.3336113,
CYGO,Gods Lake Narrows,Gods Lake Narrows,Manitoba,Canada,,0201,APX22120.bgl,54.558889,-94.4913889,
CJB6,Gods Lake,Gods Lake,Manitoba,Canada,,0201,APX23120.bgl,54.7791668,-93.7169445,
CZGI,Gods River,Gods River,Manitoba,Canada,,0201,APX22120.bgl,54.8397223,-94.0786113,
CJV8,Grand Rapids,Grand Rapids,Manitoba,Canada,,0201,APX21130.bgl,53.1733333,-99.3230554,
CKT5,Hartney,Hartney,Manitoba,Canada,,0201,APX21140.bgl,49.45,-100.5500002,
CKJ6,Haskett,Haskett,Manitoba,Canada,,0201,APX21140.bgl,49.0016668,-97.8974998,
CJT8,Homewood,Homewood,Manitoba,Canada,,0201,APX21140.bgl,49.5091669,-97.8505558,
CZBD,Ilford,Ilford,Manitoba,Canada,,0201,APX22120.bgl,56.0613891,-95.6138889,
CYIV,Island Lake,Island Lake,Manitoba,Canada,,0201,APX22120.bgl,53.8572221,-94.6536112,
CZJG,Jenpeg,Jenpeg,Manitoba,Canada,,0201,APX21120.bgl,54.5194444,-98.0463888,
CZEE,Kelsey,Kelsey,Manitoba,Canada,,0201,APX22120.bgl,56.0375,-96.5097222,
CJS5,Killarney Mun,Killarney,Manitoba,Canada,,0201,APX21140.bgl,49.1516666,-99.6902776,
CJT3,Knee Lake,Knee Lake,Manitoba,Canada,,0201,APX22120.bgl,54.9150002,-94.7983333,
CZWH,Lac Brochet,Lac Brochet,Manitoba,Canada,,0201,APX20110.bgl,58.6175001,-101.4688888,
CYAX,Lac Du Bonnet,Lac Du Bonnet,Manitoba,Canada,,0201,APX22140.bgl,50.2944446,-96.0099998,
CJC8,Laurie River,Laurie River,Manitoba,Canada,,0201,APX20120.bgl,56.2486113,-101.3041668,
CYLR,Leaf Rapids,Leaf Rapids,Manitoba,Canada,,0201,APX21110.bgl,56.5133332,-99.9852777,
CZGR,Little Grand Rapids,Little Grand Rapids,Manitoba,Canada,,0201,APX22130.bgl,52.0455556,-95.4658332,
CYYL,Lynn Lake,Lynn Lake,Manitoba,Canada,,0201,APX21110.bgl,56.8638889,-101.076111,
CJU3,MacDonald,MacDonald,Manitoba,Canada,,0201,APX21140.bgl,50.0963889,-98.5008332,
CKF6,MacGregor,MacGregor,Manitoba,Canada,,0201,APX21140.bgl,49.9666669,-98.7500001,
CKG5,Manitou,Manitou,Manitoba,Canada,,0201,APX21140.bgl,49.2500001,-98.5333335,
CJT2,Matheson Island,Matheson Island,Manitoba,Canada,,0201,APX22130.bgl,51.7333334,-96.9333333,
CJR8,Mccreary,Mccreary,Manitoba,Canada,,0201,APX21130.bgl,50.7647223,-99.4966668,
CJT5,Melita,Melita,Manitoba,Canada,,0201,APX21140.bgl,49.2616553,-101.0138887,
CJU5,Minnedosa,Minnedosa,Manitoba,Canada,,0201,APX21140.bgl,50.2719445,-99.7630557,
CKJ8,Molson Lake,Molson Lake,Manitoba,Canada,,0201,APX22120.bgl,54.2580555,-97.0111111,
JB4,Moose Lake,Moose Lake,Manitoba,Canada,,0201,APX21120.bgl,53.7066667,-100.3449999,
CJA3,Morden,Morden,Manitoba,Canada,,0201,APX21140.bgl,49.2102779,-98.0591664,
CJV5,Neepawa,Neepawa,Manitoba,Canada,,0201,APX21140.bgl,50.2327779,-99.5105553,
CKW9,Nejalini Lake,Nejalini Lake,Manitoba,Canada,,0201,APX21100.bgl,59.4883335,-97.7799998,
CYNE,Norway House,Norway House,Manitoba,Canada,,0201,APX21120.bgl,53.9583334,-97.8441668,
CAV9,Oak Hammock Air Park,Oak Hammock Air Park,Manitoba,Canada,,0201,APX22140.bgl,50.1377777,-97.0613886,
CYOH,Oxford House,Oxford House,Manitoba,Canada,,0201,APX22120.bgl,54.9333334,-95.2788891,
CZMN,Pikwitonei,Pikwitonei,Manitoba,Canada,,0201,APX22120.bgl,55.5888888,-97.1641664,
CKQ9,Pine Dock,Pine Dock,Manitoba,Canada,,0201,APX22130.bgl,51.62,-96.8108332,
CZNG,Poplar River,Poplar River,Manitoba,Canada,,0201,APX22130.bgl,53.0000002,-97.2666666,
CJZ2,North,Portage La Prairie,Manitoba,Canada,,0201,APX21140.bgl,49.991659,-98.3033565,
CYPG,Southport,Portage La Prairie,Manitoba,Canada,,0201,APX21140.bgl,49.9027777,-98.2747221,
CZFG,Pukatawagan,Pukatawagan,Manitoba,Canada,,0201,APX20120.bgl,55.7483334,-101.2658335,
CYRS,Red Sucker Lake,Red Sucker Lake,Manitoba,Canada,,0201,APX23120.bgl,54.1672221,-93.557222,
CRP2,R. M. Of Pipestone,Reston,Manitoba,Canada,,0201,APX21140.bgl,49.5805555,-101.0527776,
CKG2,Riverton,Riverton,Manitoba,Canada,,0201,APX22130.bgl,50.9716668,-97.0111111,
CKB7,Roblin,Roblin,Manitoba,Canada,,0201,APX20130.bgl,51.2344445,-101.3925,
CKD7,Roland (Graham Field),Roland,Manitoba,Canada,,0201,APX21140.bgl,49.4083332,-97.9905555,
CKJ2,Rosenort,Rosenort,Manitoba,Canada,,0201,APX22140.bgl,49.4530557,-97.4225003,
CJW5,Russell,Russell,Manitoba,Canada,,0201,APX20130.bgl,50.7658334,-101.2949999,
KL2,Selkirk,Selkirk,Manitoba,Canada,,0201,APX22140.bgl,50.1666668,-96.8833333,
CZTM,Shamattawa,Shamattawa,Manitoba,Canada,,0201,APX23120.bgl,55.8611112,-92.0822221,
CKL5,Shoal lake,Shoal lake,Manitoba,Canada,,0201,APX21140.bgl,50.4583332,-100.6083333,
CKB8,Silver Falls,Silver Falls,Manitoba,Canada,,0201,APX22140.bgl,50.5,-96.0980554,
CJE4,Snow Lake,Snow Lake,Manitoba,Canada,,0201,APX21120.bgl,54.8972222,-99.8188891,
CKC8,Somerset,Somerset,Manitoba,Canada,,0201,APX21140.bgl,49.3999999,-98.6999997,
CJX5,Souris Glenwood Industrial Air,Souris Glenwood Industri,Manitoba,Canada,,0201,APX21140.bgl,49.6333333,-100.2000001,
CZSN,South Indian Lake,South Indian Lake,Manitoba,Canada,,0201,APX21110.bgl,56.7924999,-98.9074999,
CYST,St Theresa Point,St Theresa Point,Manitoba,Canada,,0201,APX22120.bgl,53.8455555,-94.8519444,
CKA8,St. Francois Xavier,St. Francois Xavier,Manitoba,Canada,,0201,APX21140.bgl,49.9250001,-97.5483334,
CKJ7,Starbuck,Starbuck,Manitoba,Canada,,0201,APX21140.bgl,49.7166666,-97.6833335,
CKR3,Ste. Rose Du Lac,Ste. Rose Du Lac,Manitoba,Canada,,0201,APX21130.bgl,51.0408333,-99.4952779,
CJB3,Steinbach,Steinbach,Manitoba,Canada,,0201,APX22140.bgl,49.5494446,-96.6794443,
CKK7,Steinbach (South),Steinbach,Manitoba,Canada,,0201,APX22140.bgl,49.493889,-96.698889,
CJY5,Strathclair,Strathclair,Manitoba,Canada,,0201,APX21140.bgl,50.396111,-100.4252779,
CZJN,Swan River,Swan River,Manitoba,Canada,,0201,APX21130.bgl,52.1205555,-101.2363887,
CYBQ,Tadoule Lake,Tadoule Lake,Manitoba,Canada,,0201,APX21110.bgl,58.7061112,-98.5122223,
CJR3,Grace Lake,The Pas,Manitoba,Canada,,0201,APX21120.bgl,53.8333334,-101.2,
CYQD,The Pas,The Pas,Manitoba,Canada,,0201,APX21120.bgl,53.971389,-101.0911113,
CZLQ,Thicket Portage,Thicket Portage,Manitoba,Canada,,0201,APX21120.bgl,55.3188889,-97.7077778,
CYTH,Thompson,Thompson,Manitoba,Canada,,0201,APX21120.bgl,55.8011112,-97.8641666,
CKU2,Treherne,Treherne,Manitoba,Canada,,0201,APX21140.bgl,49.6311111,-98.666389,
CJZ5,West,Virden,Manitoba,Canada,,0201,APX21140.bgl,49.8833333,-101.0666665,
CYVD,Virden,Virden,Manitoba,Canada,,0201,APX21140.bgl,49.8783334,-100.9166667,
KR7,Gabrielle Farm,Virden,Manitoba,Canada,,0201,APX21140.bgl,49.7833335,-100.9566665,
CKX2,Woodlands,Warren,Manitoba,Canada,,0201,APX21140.bgl,50.1594446,-97.5911111,
CKZ7,Winkler,Winkler,Manitoba,Canada,,0201,APX21140.bgl,49.1680556,-97.920278,
CJL5,Lyncrest,Winnipeg,Manitoba,Canada,,0201,APX22140.bgl,49.8524775,-96.9713889,
CYAV,St Andrews,Winnipeg,Manitoba,Canada,,0201,APX22140.bgl,50.0563888,-97.0324999,
CYWG,Winnipeg Intl,Winnipeg,Manitoba,Canada,,0201,APX22140.bgl,49.9100002,-97.2344443,
CZAC,York Landing,York Landing,Manitoba,Canada,,0201,APX22120.bgl,56.0902778,-96.0913888,
CKA4,Zhoda,Zhoda,Manitoba,Canada,,0201,APX22140.bgl,49.2808334,-96.5011109,
CZBF,Bathurst,Bathurst,New Brunswick,Canada,,0301,APX30150.bgl,47.6297222,-65.7388888,
